Stu ID,pos_x,pos_y,consume_level,have_class_afternoon,choice
2678,546,542,100,FALSE,A
2679,823,130,66,FALSE,C
2680,53,559,100,FALSE,A
2681,179,861,100,FALSE,A
2682,253,775,88,FALSE,B
2683,483,284,70,FALSE,C
2684,417,206,65,FALSE,C
2685,229,847,91,FALSE,B
2686,44,139,77,TRUE,A
2687,308,359,100,FALSE,A
2688,59,855,75,TRUE,B
2689,105,463,69,FALSE,B
2690,660,578,80,FALSE,B
2691,833,327,100,FALSE,A
2692,536,78,97,TRUE,A
2693,266,202,87,FALSE,A
2694,894,936,90,FALSE,C
2695,608,479,80,FALSE,B
2696,792,548,71,TRUE,C
2697,167,909,72,TRUE,B
2698,424,782,86,FALSE,B
2699,114,291,53,FALSE,C
2700,995,976,85,FALSE,B
2701,903,599,71,TRUE,C
2702,339,371,77,TRUE,A
2703,913,543,97,FALSE,A
2704,814,349,76,FALSE,C
2705,276,33,70,TRUE,A
2706,860,874,55,FALSE,C
2707,869,983,78,FALSE,B
2708,851,513,86,TRUE,C
2709,770,44,96,FALSE,A
2710,813,238,89,FALSE,A
2711,780,648,65,FALSE,C
2712,902,282,48,FALSE,C
2713,494,886,75,FALSE,B
2714,870,167,68,FALSE,C
2715,923,934,88,FALSE,C
2716,101,608,71,TRUE,B
2717,6,510,100,TRUE,B
2718,66,1,100,FALSE,A
2719,111,221,100,FALSE,A
2720,447,125,68,FALSE,B
2721,991,437,72,FALSE,C
2722,666,555,92,FALSE,B
2723,557,401,63,FALSE,C
2724,53,498,80,TRUE,B
2725,583,770,97,TRUE,C
2726,348,725,89,FALSE,B
2727,751,968,85,FALSE,B
2728,791,913,40,FALSE,C
2729,843,288,100,FALSE,A
2730,444,645,88,TRUE,C
2731,329,258,65,FALSE,B
2732,949,998,66,FALSE,B
2733,333,520,41,FALSE,C
2734,632,953,64,FALSE,C
2735,753,222,73,TRUE,C
2736,875,13,81,TRUE,C
2737,177,450,95,FALSE,A
2738,889,14,89,FALSE,A
2739,639,7,100,FALSE,A
2740,535,413,61,TRUE,C
2741,223,927,73,FALSE,B
2742,845,931,60,FALSE,C
2743,226,428,100,FALSE,A
2744,945,111,67,TRUE,C
2745,375,207,76,TRUE,C
2746,268,298,100,FALSE,A
2747,726,447,100,FALSE,A
2748,778,608,100,FALSE,A
2749,147,906,71,FALSE,B
2750,204,5,98,TRUE,A
2751,31,891,97,FALSE,A
2752,197,844,74,FALSE,B
2753,534,778,100,FALSE,B
2754,394,699,79,FALSE,B
2755,319,283,82,FALSE,A
2756,358,149,50,FALSE,C
2757,586,642,79,TRUE,C
2758,929,779,84,TRUE,C
2759,361,359,99,FALSE,A
2760,547,331,70,TRUE,C
2761,51,397,73,FALSE,B
2762,187,657,47,FALSE,C
2763,452,722,93,FALSE,B
2764,965,56,95,TRUE,C
2765,43,83,100,FALSE,A
2766,514,747,100,FALSE,A
2767,887,50,100,FALSE,A
2768,201,297,75,FALSE,B
2769,407,98,83,FALSE,A
2770,473,943,65,TRUE,C
2771,308,669,73,FALSE,B
2772,132,606,88,FALSE,A
2773,213,315,100,FALSE,A
2774,383,400,95,TRUE,C
2775,416,851,100,FALSE,A
2776,823,694,82,FALSE,C
2777,722,945,64,FALSE,C
2778,449,425,65,TRUE,C
2779,630,943,83,FALSE,B
2780,33,906,67,TRUE,B
2781,70,847,100,TRUE,B
2782,415,41,44,FALSE,C
2783,395,344,79,TRUE,B
2784,790,256,100,TRUE,C
2785,277,718,68,FALSE,B
2786,578,241,100,FALSE,A
2787,491,640,70,FALSE,B
2788,188,306,85,FALSE,A
2789,267,349,53,FALSE,C
2790,309,545,88,FALSE,A
2791,996,768,92,TRUE,C
2792,118,259,75,TRUE,A
2793,387,832,100,FALSE,A
2794,222,92,84,FALSE,B
2795,108,929,95,TRUE,B
2796,610,132,99,FALSE,A
2797,301,106,67,FALSE,B
2798,389,60,82,TRUE,A
2799,253,660,85,FALSE,B
2800,785,604,63,FALSE,C
2801,516,855,53,FALSE,C
2802,209,119,99,FALSE,A
2803,208,452,88,TRUE,B
2804,638,269,96,FALSE,A
2805,236,364,49,FALSE,C
2806,554,588,63,FALSE,B
2807,657,741,100,TRUE,C
2808,822,531,100,FALSE,A
2809,278,299,100,TRUE,A
2810,173,650,60,FALSE,B
2811,27,197,100,FALSE,A
2812,568,440,69,FALSE,C
2813,96,723,89,FALSE,B
2814,603,413,60,TRUE,C
2815,132,757,93,FALSE,A
2816,460,888,100,FALSE,A
2817,221,892,71,FALSE,B
2818,540,626,77,FALSE,B
2819,399,732,37,FALSE,C
2820,515,227,73,FALSE,B
2821,397,256,94,FALSE,A
2822,918,10,75,FALSE,B
2823,865,764,65,TRUE,C
2824,425,733,72,TRUE,B
2825,920,497,100,FALSE,A
2826,686,786,93,TRUE,C
2827,432,521,93,FALSE,A
2828,180,559,84,TRUE,B
2829,451,457,80,FALSE,B
2830,393,740,80,TRUE,B
2831,832,817,83,FALSE,B
2832,348,111,94,FALSE,A
2833,479,92,86,FALSE,A
2834,921,209,91,FALSE,C
2835,969,816,66,FALSE,C
2836,80,84,85,FALSE,A
2837,399,874,51,FALSE,C
2838,819,605,83,TRUE,C
2839,951,271,72,FALSE,B
2840,992,89,60,FALSE,C
2841,874,664,91,FALSE,B
2842,716,605,84,FALSE,C
2843,139,603,67,FALSE,B
2844,381,244,45,FALSE,C
2845,913,226,80,FALSE,C
2846,616,588,63,FALSE,C
2847,400,560,77,TRUE,B
2848,224,88,65,FALSE,C
2849,675,496,100,TRUE,C
2850,930,101,40,FALSE,C
2851,122,354,78,FALSE,B
2852,75,236,95,TRUE,A
2853,199,124,96,FALSE,A
2854,452,330,67,FALSE,C
2855,610,22,100,FALSE,A
2856,737,519,78,TRUE,C
2857,26,976,50,TRUE,B
2858,643,268,60,FALSE,C
2859,125,319,71,FALSE,B
2860,319,99,85,TRUE,A
2861,40,496,93,TRUE,B
2862,405,196,74,FALSE,B
2863,238,343,77,TRUE,A
2864,465,70,78,FALSE,A
2865,186,896,67,TRUE,B
2866,893,844,92,FALSE,A
2867,293,535,100,FALSE,A
2868,105,918,100,FALSE,B
2869,962,669,94,FALSE,B
2870,184,652,35,FALSE,C
2871,502,405,56,FALSE,C
2872,792,886,67,TRUE,C
2873,723,982,74,FALSE,B
2874,14,284,100,FALSE,A
2875,971,528,100,FALSE,A
2876,527,300,84,FALSE,B
2877,330,143,86,FALSE,A
2878,571,246,80,TRUE,C
2879,419,651,52,TRUE,C
2880,827,329,88,FALSE,C
2881,302,401,85,FALSE,A
2882,739,789,86,FALSE,B
2883,316,791,73,FALSE,B
2884,393,211,61,TRUE,A
2885,923,932,81,TRUE,C
2886,197,460,100,FALSE,A
2887,178,428,48,FALSE,C
2888,106,403,51,TRUE,B
2889,894,997,42,TRUE,C
2890,827,453,88,TRUE,C
2891,721,419,43,FALSE,C
2892,66,878,76,TRUE,B
2893,659,433,90,FALSE,B
2894,677,196,100,FALSE,A
2895,105,976,62,TRUE,B
2896,348,375,85,FALSE,A
2897,516,890,49,FALSE,C
2898,846,548,37,FALSE,C
2899,58,815,100,TRUE,B
2900,230,829,59,FALSE,C
2901,340,816,100,FALSE,A
2902,922,247,94,FALSE,B
2903,470,521,95,FALSE,B
2904,724,849,79,FALSE,B
2905,8,540,89,FALSE,B
2906,402,969,84,FALSE,B
2907,354,976,51,TRUE,B
2908,33,339,77,TRUE,A
2909,924,665,71,FALSE,B
2910,182,414,100,FALSE,A
2911,553,4,65,FALSE,C
2912,998,528,44,TRUE,C
2913,656,411,93,TRUE,C
2914,74,307,51,FALSE,C
2915,684,983,83,FALSE,B
2916,919,264,51,FALSE,C
2917,944,213,87,TRUE,C
2918,984,671,52,FALSE,C
2919,210,199,64,FALSE,C
2920,325,355,95,FALSE,A
2921,480,310,90,TRUE,C
2922,440,736,53,TRUE,B
2923,964,282,64,TRUE,C
2924,969,453,91,FALSE,A
2925,449,463,88,FALSE,B
2926,706,964,100,TRUE,C
2927,901,788,100,FALSE,A
2928,219,682,59,TRUE,B
2929,66,878,77,TRUE,B
2930,256,135,72,FALSE,B
2931,488,858,93,FALSE,B
2932,88,377,95,FALSE,A
2933,468,312,73,TRUE,C
2934,326,143,44,FALSE,C
2935,500,975,95,FALSE,A
2936,884,602,70,FALSE,C
2937,203,668,86,TRUE,B
2938,365,517,87,TRUE,C
2939,902,260,66,FALSE,C
2940,104,801,44,FALSE,C
2941,329,266,74,FALSE,B
2942,349,316,70,TRUE,B
2943,669,55,100,TRUE,A
2944,599,197,100,TRUE,C
2945,332,945,77,TRUE,B
2946,78,124,79,FALSE,A
2947,841,987,100,FALSE,A
2948,40,931,74,TRUE,B
2949,456,31,73,FALSE,B
2950,277,299,77,TRUE,A
2951,535,772,94,FALSE,B
2952,666,220,89,TRUE,C
2953,142,281,49,TRUE,A
2954,514,615,81,TRUE,C
2955,588,375,68,TRUE,C
2956,70,345,88,FALSE,A
2957,976,75,93,FALSE,A
2958,749,390,52,TRUE,C
2959,945,118,99,TRUE,C
2960,585,783,100,FALSE,A
2961,520,147,76,TRUE,C
2962,98,823,83,FALSE,B
2963,278,255,89,FALSE,B
2964,763,276,100,FALSE,A
2965,488,503,78,FALSE,B
2966,89,885,86,FALSE,B
2967,943,897,61,FALSE,C
2968,604,291,85,FALSE,B
2969,684,863,57,TRUE,C
2970,677,592,100,FALSE,A
2971,138,193,100,FALSE,A
2972,435,774,98,FALSE,A
2973,847,684,72,FALSE,B
2974,936,189,90,TRUE,C
2975,342,440,45,FALSE,C
2976,827,928,98,FALSE,A
2977,688,296,64,FALSE,C
2978,139,273,100,TRUE,A
2979,355,567,66,FALSE,C
2980,130,487,77,FALSE,B
2981,771,346,63,FALSE,C
2982,753,459,75,FALSE,C
2983,300,261,59,FALSE,C
2984,111,109,68,TRUE,A
2985,275,56,62,FALSE,C
2986,807,592,81,TRUE,C
2987,360,196,80,FALSE,B
2988,822,413,88,FALSE,B
2989,475,881,64,FALSE,C
2990,518,968,68,FALSE,B
2991,164,3,87,FALSE,A
2992,266,624,98,FALSE,A
2993,520,350,80,FALSE,B
2994,393,177,100,FALSE,A
2995,245,715,72,FALSE,B
2996,940,560,84,FALSE,C
2997,706,853,100,TRUE,C
2998,597,905,86,FALSE,B
2999,994,572,67,FALSE,C
3000,535,482,100,TRUE,C
3001,487,328,77,FALSE,B
3002,672,682,65,FALSE,C
3003,258,12,85,FALSE,A
3004,374,26,97,FALSE,A
3005,373,960,83,FALSE,B
3006,463,551,61,FALSE,B
3007,645,676,100,FALSE,A
3008,153,964,66,TRUE,B
3009,966,929,90,FALSE,A
3010,309,320,98,FALSE,A
3011,4,372,55,FALSE,C
3012,624,714,100,FALSE,A
3013,119,143,100,TRUE,A
3014,32,255,71,FALSE,B
3015,981,586,72,TRUE,C
3016,289,970,89,FALSE,B
3017,583,315,68,FALSE,C
3018,945,288,100,FALSE,A
3019,355,813,55,TRUE,B
3020,65,938,95,FALSE,B
3021,24,346,96,FALSE,A
3022,585,308,88,TRUE,C
3023,945,330,100,FALSE,A
3024,257,797,80,TRUE,B
3025,75,7,90,FALSE,A
3026,829,514,100,TRUE,C
3027,848,810,69,TRUE,C
3028,168,677,93,FALSE,B
3029,203,79,72,TRUE,A
3030,16,273,65,FALSE,B
3031,154,446,69,TRUE,B
3032,935,102,63,FALSE,C
3033,28,253,82,FALSE,B
3034,378,156,96,FALSE,A
3035,105,815,71,FALSE,B
3036,873,635,54,FALSE,C
3037,702,566,61,FALSE,C
3038,458,882,39,FALSE,C
3039,783,977,41,FALSE,C
3040,499,909,76,FALSE,B
3041,157,79,45,FALSE,C
3042,857,695,100,TRUE,C
3043,290,446,26,FALSE,C
3044,75,138,97,FALSE,A
3045,223,679,100,FALSE,B
3046,275,945,94,FALSE,B
3047,734,221,80,FALSE,B
3048,922,368,43,TRUE,C
3049,431,645,72,FALSE,B
3050,84,772,67,FALSE,B
3051,611,462,67,TRUE,C
3052,181,654,70,FALSE,B
3053,861,745,100,TRUE,C
3054,386,638,37,FALSE,C
3055,903,331,68,FALSE,C
3056,257,453,100,FALSE,A
3057,152,585,100,FALSE,A
3058,867,326,67,FALSE,C
3059,913,642,38,FALSE,C
3060,623,363,45,TRUE,C
3061,837,313,81,FALSE,B
3062,158,431,68,FALSE,B
3063,955,968,100,FALSE,A
3064,632,240,78,FALSE,C
3065,883,336,51,FALSE,C
3066,231,689,77,FALSE,B
3067,608,650,84,FALSE,B
3068,944,107,100,FALSE,A
3069,820,865,84,FALSE,B
3070,825,922,73,FALSE,B
3071,60,593,53,FALSE,C
3072,744,887,100,FALSE,A
3073,645,194,51,TRUE,C
3074,93,517,80,TRUE,B
3075,862,572,72,TRUE,C
3076,251,411,79,FALSE,B
3077,234,675,39,TRUE,B
3078,823,8,66,TRUE,C
3079,561,248,100,FALSE,A
3080,742,712,82,FALSE,C
3081,148,582,93,TRUE,B
3082,788,905,100,FALSE,A
3083,773,746,66,FALSE,C
3084,190,667,99,TRUE,B
3085,321,277,100,FALSE,A
3086,233,57,92,FALSE,A
3087,752,151,47,FALSE,C
3088,305,596,53,FALSE,B
3089,231,426,75,FALSE,B
3090,403,646,57,FALSE,C
3091,495,416,87,FALSE,B
3092,750,101,73,FALSE,B
3093,737,774,74,FALSE,C
3094,291,456,99,FALSE,A
3095,652,132,80,FALSE,A
3096,796,310,57,TRUE,C
3097,355,262,82,FALSE,B
3098,722,768,74,FALSE,B
3099,773,939,100,FALSE,A
3100,727,798,69,TRUE,C
3101,131,365,82,FALSE,B
3102,117,257,100,TRUE,A
3103,447,890,88,FALSE,B
3104,462,206,38,FALSE,C
3105,354,526,76,FALSE,B
3106,923,292,100,FALSE,A
3107,644,321,100,TRUE,C
3108,655,488,76,TRUE,C
3109,622,285,100,FALSE,A
3110,316,604,67,FALSE,B
3111,377,793,83,FALSE,B
3112,225,580,94,FALSE,A
3113,222,741,92,FALSE,A
3114,592,944,76,TRUE,B
3115,820,210,84,FALSE,B
3116,555,969,82,TRUE,C
3117,752,10,73,FALSE,C
3118,784,48,100,FALSE,A
3119,144,393,92,FALSE,A
3120,416,600,71,FALSE,B
3121,695,987,56,TRUE,C
3122,236,99,90,FALSE,A
3123,932,785,64,TRUE,C
3124,493,366,48,FALSE,C
3125,241,586,83,TRUE,B
3126,44,968,34,FALSE,C
3127,85,628,71,FALSE,B
3128,480,390,93,FALSE,A
3129,335,706,41,FALSE,C
3130,313,906,60,FALSE,C
3131,241,77,80,TRUE,A
3132,906,192,47,FALSE,C
3133,53,494,90,FALSE,A
3134,234,197,93,FALSE,A
3135,167,256,99,FALSE,A
3136,847,685,67,TRUE,C
3137,74,353,61,FALSE,C
3138,946,636,97,TRUE,C
3139,549,554,100,TRUE,C
3140,220,370,100,FALSE,A
3141,896,914,100,FALSE,A
3142,435,19,29,FALSE,C
3143,941,906,69,FALSE,C
3144,649,912,42,FALSE,C
3145,988,168,100,FALSE,A
3146,436,884,57,FALSE,C
3147,718,819,57,FALSE,C
3148,579,569,79,FALSE,B
3149,446,212,95,TRUE,A
3150,454,312,71,TRUE,C
3151,246,673,85,TRUE,B
3152,558,815,48,FALSE,C
3153,804,810,65,FALSE,C
3154,915,200,85,FALSE,A
3155,540,490,53,FALSE,C
3156,307,448,100,FALSE,A
3157,18,841,81,FALSE,B
3158,554,133,100,FALSE,A
3159,233,931,87,FALSE,B
3160,243,119,77,FALSE,B
3161,895,795,100,FALSE,A
3162,889,343,100,FALSE,A
3163,583,861,95,FALSE,B
3164,267,595,80,FALSE,B
3165,485,364,77,FALSE,B
3166,767,785,90,TRUE,C
3167,677,282,83,TRUE,C
3168,405,662,100,TRUE,B
3169,660,316,61,FALSE,C
3170,658,897,90,FALSE,B
3171,339,134,74,FALSE,B
3172,163,449,88,FALSE,A
3173,644,279,85,TRUE,C
3174,122,746,65,FALSE,B
3175,210,206,76,TRUE,A
3176,771,189,85,FALSE,A
3177,531,866,84,TRUE,B
3178,458,173,78,TRUE,A
3179,210,44,80,TRUE,A
3180,279,628,68,FALSE,B
3181,303,925,46,TRUE,B
3182,148,267,55,FALSE,C
3183,802,536,81,TRUE,C
3184,911,521,57,TRUE,C
3185,519,63,95,FALSE,A
3186,44,87,100,TRUE,A
3187,643,62,100,TRUE,C
3188,704,201,48,FALSE,C
3189,459,357,49,FALSE,C
3190,206,468,85,FALSE,B
3191,446,838,35,FALSE,C
3192,929,28,81,FALSE,B
3193,857,299,67,FALSE,C
3194,551,520,77,TRUE,C
3195,167,61,100,FALSE,A
3196,58,708,96,FALSE,B
3197,48,889,82,FALSE,B
3198,388,157,79,TRUE,A
3199,896,980,94,FALSE,A
3200,108,361,99,FALSE,A
3201,274,776,74,FALSE,B
3202,908,67,58,TRUE,C
3203,457,996,89,FALSE,B
3204,191,152,61,FALSE,C
3205,213,823,65,TRUE,B
3206,821,864,98,FALSE,A
3207,703,768,59,FALSE,C
3208,837,324,70,TRUE,C
3209,805,739,65,FALSE,C
3210,106,310,69,FALSE,B
3211,336,352,65,FALSE,B
3212,908,939,44,TRUE,C
3213,740,564,100,FALSE,A
3214,458,14,100,FALSE,A
3215,121,568,74,FALSE,B
3216,221,394,77,FALSE,B
3217,642,112,76,FALSE,B
3218,177,418,99,FALSE,A
3219,59,617,80,FALSE,B
3220,74,47,80,TRUE,A
3221,767,51,100,FALSE,A
3222,25,323,28,TRUE,A
3223,19,411,95,FALSE,A
3224,756,842,48,FALSE,C
3225,875,396,82,FALSE,C
3226,675,280,68,TRUE,C
3227,295,420,64,FALSE,C
3228,349,532,82,TRUE,C
3229,373,440,86,TRUE,B
3230,436,573,91,FALSE,A
3231,532,972,81,FALSE,B
3232,48,236,41,TRUE,A
3233,853,775,61,FALSE,C
3234,421,493,51,TRUE,C
3235,30,917,69,FALSE,B
3236,251,647,100,FALSE,A
3237,232,128,39,FALSE,C
3238,836,851,100,FALSE,A
3239,286,622,90,FALSE,B
3240,240,134,100,FALSE,A
3241,634,310,85,TRUE,C
3242,521,731,100,FALSE,A
3243,772,232,77,FALSE,C
3244,662,842,52,TRUE,C
3245,240,393,75,FALSE,B
3246,347,246,100,FALSE,A
3247,626,625,63,TRUE,C
3248,496,237,82,FALSE,A
3249,310,175,98,FALSE,A
3250,472,91,94,FALSE,A
3251,979,267,35,FALSE,C
3252,728,741,87,TRUE,C
3253,32,530,100,FALSE,B
3254,556,784,91,TRUE,C
3255,292,422,100,FALSE,A
3256,857,850,93,FALSE,A
3257,673,280,100,FALSE,A
3258,850,361,98,FALSE,A
3259,399,725,79,TRUE,B
3260,560,330,90,TRUE,C
3261,504,494,70,TRUE,C
3262,35,72,69,TRUE,A
3263,549,869,100,TRUE,C
3264,689,659,52,FALSE,C
3265,617,401,76,TRUE,C
3266,138,613,60,FALSE,B
3267,562,253,39,TRUE,C
3268,603,550,100,FALSE,B
3269,387,732,100,FALSE,A
3270,157,305,86,FALSE,B
3271,220,605,100,FALSE,A
3272,308,366,68,FALSE,B
3273,503,865,96,FALSE,A
3274,187,34,55,TRUE,A
3275,670,764,35,TRUE,C
3276,98,182,79,FALSE,A
3277,364,688,83,FALSE,A
3278,168,641,71,TRUE,B
3279,652,413,70,FALSE,B
3280,627,684,73,FALSE,C
3281,782,582,92,FALSE,B
3282,157,516,88,FALSE,B
3283,377,365,78,FALSE,B
3284,21,742,87,FALSE,B
3285,239,56,100,FALSE,A
3286,182,946,96,FALSE,B
3287,399,794,58,FALSE,C
3288,333,679,73,FALSE,B
3289,246,292,75,FALSE,B
3290,194,564,80,FALSE,B
3291,184,559,100,TRUE,B
3292,284,677,95,TRUE,B
3293,95,269,62,FALSE,B
3294,749,516,39,FALSE,C
3295,231,34,84,TRUE,A
3296,749,728,76,FALSE,B
3297,760,292,100,FALSE,A
3298,648,292,100,FALSE,A
3299,1,212,48,FALSE,C
3300,460,163,73,FALSE,B
3301,995,227,67,FALSE,C
3302,903,651,79,FALSE,C
3303,934,835,62,FALSE,C
3304,950,899,96,FALSE,B
3305,700,866,100,FALSE,A
3306,577,226,75,TRUE,C
3307,330,920,94,FALSE,A
3308,421,17,58,FALSE,B
3309,746,290,70,FALSE,B
3310,288,928,82,FALSE,B
3311,92,640,91,FALSE,A
3312,487,976,100,FALSE,B
3313,543,828,65,TRUE,B
3314,26,520,97,FALSE,A
3315,677,969,81,FALSE,B
3316,288,67,68,TRUE,A
3317,369,845,73,FALSE,B
3318,394,362,80,FALSE,B
3319,297,477,71,TRUE,A
3320,370,403,93,TRUE,A
3321,601,296,93,FALSE,A
3322,260,373,43,FALSE,C
3323,974,162,100,FALSE,A
3324,825,802,74,TRUE,C
3325,605,922,82,TRUE,C
3326,740,325,86,FALSE,B
3327,317,349,93,FALSE,A
3328,446,867,100,TRUE,B
3329,827,188,85,FALSE,A
3330,840,75,80,FALSE,B
3331,505,643,47,FALSE,C
3332,744,137,89,FALSE,B
3333,316,19,75,FALSE,A
3334,769,51,73,TRUE,C
3335,824,339,100,TRUE,C
3336,71,396,78,FALSE,B
3337,151,714,35,TRUE,B
3338,787,918,84,FALSE,B
3339,47,219,90,TRUE,A
3340,221,520,100,FALSE,A
3341,563,448,100,FALSE,A
3342,328,533,77,FALSE,B
3343,520,599,71,FALSE,B
3344,686,259,82,FALSE,B
3345,387,409,77,FALSE,B
3346,564,88,59,FALSE,C
3347,798,873,85,FALSE,B
3348,780,237,47,TRUE,C
3349,68,165,57,TRUE,A
3350,194,950,73,TRUE,B
3351,864,98,87,FALSE,A
3352,805,53,88,FALSE,A
3353,171,84,96,FALSE,B
3354,388,797,50,FALSE,C
3355,53,322,96,TRUE,A
3356,841,865,54,TRUE,C
3357,140,363,64,FALSE,B
3358,944,798,100,FALSE,A
3359,352,780,83,FALSE,B
3360,421,632,90,TRUE,B
3361,761,302,76,FALSE,B
3362,249,55,88,FALSE,B
3363,534,748,93,FALSE,A
3364,896,134,47,TRUE,C
3365,622,438,65,FALSE,C
3366,519,0,99,FALSE,A
3367,412,152,77,FALSE,B
3368,406,757,100,FALSE,B
3369,850,485,66,FALSE,C
3370,41,111,100,FALSE,A
3371,666,923,91,FALSE,B
3372,971,92,75,FALSE,B
3373,204,795,71,TRUE,B
3374,710,688,92,FALSE,A
3375,258,854,75,FALSE,B
3376,957,942,89,FALSE,B
3377,333,671,47,FALSE,C
3378,160,401,39,FALSE,C
3379,901,425,100,FALSE,A
3380,652,964,100,FALSE,B
3381,245,321,92,FALSE,A
3382,271,84,94,FALSE,A
3383,542,321,86,TRUE,C
3384,774,972,78,TRUE,C
3385,43,178,69,FALSE,B
3386,932,415,74,FALSE,C
3387,605,118,72,FALSE,B
3388,647,179,94,FALSE,A
3389,73,495,100,FALSE,A
3390,491,482,41,TRUE,C
3391,283,78,65,TRUE,A
3392,608,222,99,FALSE,A
3393,55,451,69,FALSE,B
3394,966,474,100,FALSE,A
3395,966,137,72,FALSE,C
3396,929,281,96,TRUE,C
3397,770,236,77,FALSE,B
3398,945,340,85,TRUE,C
3399,680,773,67,TRUE,C
3400,639,691,71,TRUE,C
3401,990,340,48,TRUE,C
3402,749,498,43,FALSE,C
3403,210,950,100,TRUE,B
3404,405,801,83,FALSE,B
3405,171,575,64,FALSE,B
3406,14,107,65,FALSE,B
3407,723,889,84,FALSE,B
3408,856,222,54,TRUE,C
3409,245,444,68,FALSE,B
3410,971,534,60,FALSE,C
3411,457,993,86,FALSE,B
3412,335,855,60,TRUE,B
3413,239,260,43,FALSE,C
3414,403,136,47,TRUE,C
3415,220,594,91,TRUE,B
3416,169,721,92,FALSE,A
3417,802,568,66,FALSE,C
3418,525,534,35,TRUE,C
3419,911,651,59,TRUE,C
3420,465,854,67,FALSE,B
3421,457,28,89,TRUE,A
3422,831,103,98,FALSE,A
3423,888,749,95,FALSE,A
3424,177,770,93,FALSE,B
3425,432,55,82,FALSE,A
3426,853,650,75,FALSE,B
3427,563,471,100,TRUE,C
3428,548,435,50,FALSE,C
3429,626,191,61,FALSE,C
3430,867,95,58,FALSE,C
3431,928,377,48,FALSE,C
3432,976,677,92,FALSE,B
3433,968,808,73,TRUE,C
3434,774,303,61,FALSE,C
3435,344,4,91,TRUE,A
3436,791,479,86,FALSE,B
3437,592,807,56,TRUE,C
3438,945,42,77,TRUE,C
3439,957,310,79,TRUE,C
3440,588,737,60,FALSE,C
3441,846,290,100,FALSE,A
3442,127,148,52,TRUE,A
3443,310,997,77,TRUE,B
3444,564,484,81,FALSE,B
3445,397,508,89,TRUE,C
3446,432,831,86,FALSE,B
3447,746,168,48,FALSE,C
3448,457,122,50,FALSE,C
3449,688,71,100,TRUE,C
3450,949,604,92,FALSE,B
3451,593,493,60,FALSE,C
3452,548,838,9,FALSE,C
3453,777,834,80,FALSE,B
3454,128,459,59,FALSE,B
3455,477,511,87,FALSE,B
3456,158,439,75,TRUE,B
3457,343,914,49,FALSE,C
3458,381,107,97,FALSE,A
3459,14,90,57,FALSE,C
3460,441,754,54,TRUE,B
3461,7,347,64,TRUE,A
3462,96,652,100,FALSE,B
3463,516,890,82,FALSE,B
3464,162,663,98,FALSE,A
3465,637,102,99,FALSE,A
3466,710,834,68,TRUE,C
3467,354,683,89,TRUE,B
3468,263,96,35,FALSE,C
3469,630,250,57,TRUE,C
3470,632,778,52,FALSE,C
3471,966,888,84,FALSE,B
3472,541,731,63,TRUE,C
3473,285,395,100,FALSE,A
3474,965,443,71,TRUE,C
3475,542,159,65,FALSE,B
3476,246,673,41,TRUE,B
3477,414,404,100,FALSE,A
3478,318,775,56,FALSE,C
3479,354,694,52,FALSE,C
3480,750,30,64,FALSE,C
3481,817,136,80,TRUE,C
3482,705,808,37,TRUE,C
3483,242,425,100,FALSE,A
3484,851,203,100,TRUE,C
3485,675,104,54,FALSE,C
3486,293,463,100,FALSE,A
3487,314,163,97,FALSE,A
3488,119,344,100,FALSE,A
3489,854,706,80,FALSE,B
3490,213,542,82,TRUE,B
3491,313,626,46,FALSE,C
3492,754,680,91,FALSE,B
3493,241,437,71,FALSE,B
3494,104,496,91,TRUE,B
3495,926,333,87,TRUE,C
3496,560,471,100,FALSE,A
3497,466,538,10,FALSE,C
3498,694,565,59,FALSE,C
3499,875,249,73,FALSE,C
3500,630,836,78,FALSE,B
3501,926,703,73,FALSE,C
3502,110,411,100,FALSE,A
3503,56,465,100,FALSE,A
3504,840,220,83,FALSE,B
3505,1,911,95,FALSE,B
3506,772,881,77,FALSE,B
3507,87,925,50,TRUE,B
3508,302,529,56,FALSE,C
3509,880,477,94,FALSE,A
3510,397,963,73,FALSE,B
3511,720,655,69,FALSE,C
3512,377,140,100,TRUE,A
3513,71,821,67,FALSE,B
3514,52,889,96,TRUE,B
3515,886,554,51,TRUE,C
3516,667,629,70,TRUE,C
3517,403,405,85,FALSE,B
3518,987,376,79,FALSE,B
3519,272,203,55,FALSE,C
3520,346,540,55,TRUE,C
3521,734,896,78,FALSE,C
3522,608,814,54,TRUE,C
3523,278,479,72,TRUE,B
3524,238,725,100,FALSE,A
3525,67,406,73,FALSE,B
3526,951,83,88,FALSE,A
3527,109,670,78,FALSE,B
3528,170,129,76,FALSE,B
3529,160,186,88,TRUE,A
3530,878,728,85,TRUE,C
3531,61,256,87,FALSE,B
3532,578,629,85,TRUE,C
3533,35,294,96,FALSE,A
3534,515,375,92,FALSE,B
3535,995,496,77,FALSE,B
3536,281,931,97,TRUE,B
3537,103,463,70,TRUE,B
3538,944,281,89,FALSE,A
3539,799,666,72,FALSE,C
3540,40,641,77,FALSE,B
3541,411,865,100,FALSE,A
3542,738,675,65,FALSE,C
3543,670,609,60,FALSE,C
3544,306,863,69,FALSE,B
3545,57,63,83,FALSE,A
3546,967,126,89,FALSE,A
3547,493,544,86,FALSE,B
3548,199,124,97,FALSE,A
3549,445,422,100,FALSE,A
